DFT_ID,Alloy,SWS0,B0,R2,dSWS_center
DFT_0956,Ti20Zr10Hf30Mo30W10,3.077553,164.71,0.99985,-0.03445
DFT_0957,Ti20Zr10Hf30V20W20,3.069366,150.69,0.99970,-0.02263
DFT_0958,Ti20Zr15Ta25Mo20W20,3.041650,174.96,0.99996,-0.01435
DFT_0959,Ti20Zr15Nb35W30,3.055699,165.62,0.99995,-0.01630
DFT_0960,Ti20Zr15Nb40Ta25,3.107324,139.13,0.99986,-0.00068
DFT_0961,Ti20Zr15Nb50Mo15,3.075119,141.93,1.00000,-0.01188
DFT_0962,Ti20Zr15V15Nb30Mo20,3.028522,144.51,1.00000,-0.01398
DFT_0963,Ti20Zr15Hf10Nb45Mo10,3.102610,138.80,0.99980,-0.01539
DFT_0964,Ti20Zr15Hf10V20Ta35,3.082076,134.59,0.99993,+0.00904
DFT_0965,Ti20Zr15Hf15Nb5Ta45,3.185893,127.86,0.99996,+0.04189
DFT_0966,Ti20Zr15Hf15V40Nb10,3.029818,125.13,0.99973,-0.01418
DFT_0967,Ti20Zr15Hf30Nb5W30,3.109172,161.44,0.99991,-0.03483
DFT_0968,Ti20Zr15Hf40Nb15W10,3.158283,132.71,0.99914,-0.03372
DFT_0969,Ti20Zr20Nb15Ta20Mo25,3.071339,150.44,0.99992,-0.01566
DFT_0970,Ti20Zr20V5Ta40Mo15,3.082009,147.61,0.99990,-0.00649
DFT_0971,Ti20Zr20V15Ta15Mo30,3.024471,151.83,0.99996,-0.01803
DFT_0972,Ti20Zr20V15Nb30W15,3.053043,142.58,0.99991,-0.01346
DFT_0973,Ti20Zr20V30Nb10Mo20,2.998093,139.01,1.00000,-0.02091
DFT_0974,Ti20Zr20V40W20,2.978406,148.13,0.99995,-0.01959
DFT_0975,Ti20Zr20Hf5V5Mo30W20,3.026600,167.60,0.99996,-0.02890
DFT_0976,Ti20Zr20Hf10V20W30,3.037344,155.19,0.99991,-0.02266
DFT_0977,Ti20Zr20Hf15Ta45,3.150739,141.94,1.00000,-0.00726
DFT_0978,Ti20Zr20Hf30V20Ta10,3.127744,125.24,0.99986,-0.01626
DFT_0979,Ti20Zr25Hf15Nb20W20,3.119308,143.50,0.99993,-0.02869
DFT_0980,Ti20Zr25Hf20Mo15W20,3.101461,152.37,0.99995,-0.03754
DFT_0981,Ti20Zr25Hf25Nb15Mo15,3.143084,128.86,0.99983,-0.03192
DFT_0982,Ti20Zr25Hf40W15,3.170630,118.30,0.99714,-0.04337
DFT_0983,Ti20Zr25Hf40Nb15,3.200242,96.76,0.99175,-0.03176
DFT_0984,Ti20Zr30Ta20Mo15W15,3.086943,149.86,0.99994,-0.02406
DFT_0985,Ti20Zr30V20W30,3.039007,148.24,0.99996,-0.02499
DFT_0986,Ti20Zr30Hf20V15W15,3.114390,129.61,0.99997,-0.02811
DFT_0987,Ti20Zr35Hf15V10Ta20,3.159737,117.08,0.99998,-0.01526
DFT_0988,Ti20Zr40Mo20W20,3.087731,143.40,0.99998,-0.03827
DFT_0989,Ti20Zr40V10Ta30,3.144342,116.30,0.99982,-0.00866
DFT_0990,Ti20Zr40V15Nb25,3.126007,108.85,0.99986,-0.01449
DFT_0991,Ti20Zr40V20Nb10Ta10,3.116256,109.82,0.99990,-0.01174
DFT_0992,Ti20Zr40Hf5Ta20Mo15,3.144682,126.45,1.00000,-0.02432
DFT_0993,Ti20Zr40Hf5V5Mo30,3.099483,128.36,0.99998,-0.03602
DFT_0994,Ti20Zr40Hf5V10Nb5W20,3.111716,128.71,0.99995,-0.02928
DFT_0995,Ti20Zr40Hf20W20,3.161550,122.97,0.99960,-0.04045
DFT_0996,Ti20Zr40Hf20Ta20,3.203096,106.39,0.99841,-0.02290
DFT_0997,Ti20Zr40Hf20Nb10W10,3.180486,111.57,0.99914,-0.03351
DFT_0998,Ti20Zr40Hf25V15,3.178073,97.54,0.99806,-0.02243
DFT_0999,Ti25Nb20Ta5Mo30W20,2.990483,192.82,0.99997,-0.00852
DFT_1000,Ti25Nb30Ta20Mo15W10,3.030777,172.50,0.99997,-0.00122
DFT_1001,Ti25Nb30Ta25Mo20,3.037646,166.58,0.99995,+0.00065
DFT_1002,Ti25V20Nb10Mo15W30,2.951055,193.69,0.99995,-0.00695
DFT_1003,Ti25V20Nb35W20,2.988476,167.51,0.99994,-0.00252
DFT_1004,Ti25V30Nb20Ta5Mo20,2.954351,162.40,1.00000,-0.00765
DFT_1005,Ti25Hf5Nb25Ta25Mo10W10,3.049567,167.39,0.99993,-0.00143
DFT_1006,Ti25Hf5Nb50Ta10W10,3.064145,156.72,0.99985,-0.00086
DFT_1007,Ti25Hf5V15Nb30Ta5W20,3.012174,165.42,0.99994,-0.00333
DFT_1008,Ti25Hf5V20Nb5Ta45,3.055514,159.66,1.00000,+0.02851
DFT_1009,Ti25Hf5V35Nb10Ta25,3.015023,157.31,0.99999,+0.02552
DFT_1010,Ti25Hf10V40Nb25,2.981232,138.90,0.99987,-0.00777
DFT_1011,Ti25Hf15V5Nb10Mo15W30,3.014399,181.99,0.99989,-0.01710
DFT_1012,Ti25Hf25Ta30W20,3.089409,169.67,0.99996,-0.01159
DFT_1013,Ti25Hf25Nb20W30,3.068282,170.22,0.99977,-0.02072
DFT_1014,Ti25Hf25V20Nb25Mo5,3.057343,139.65,0.99972,-0.01066
DFT_1015,Ti25Hf25V25Mo25,3.006543,152.83,0.99979,-0.02096
DFT_1016,Ti25Hf25V25Nb5Mo15W5,3.017911,150.70,0.99976,-0.01759
DFT_1017,Ti25Hf30Nb5Ta5Mo25W10,3.064510,167.45,0.99977,-0.02549
DFT_1018,Ti25Hf35Ta20Mo20,3.099813,158.35,0.99963,-0.02119
DFT_1019,Ti25Hf35Nb20Ta10Mo10,3.115895,149.55,0.99967,-0.01910
DFT_1020,Ti25Hf35V30Nb5W5,3.053528,138.56,0.99946,-0.01447
DFT_1021,Ti25Zr5V10Ta30W30,3.017322,179.69,0.99990,-0.00068
DFT_1022,Ti25Zr5V40Mo30,2.914250,165.58,1.00000,-0.02275
DFT_1023,Ti25Zr5Hf5Nb10Ta50W5,3.090136,158.42,0.99999,-0.00440
DFT_1024,Ti25Zr5Hf10Nb35Mo20W5,3.053325,156.81,0.99984,-0.01567
DFT_1025,Ti25Zr5Hf30V10Ta30,3.117993,138.53,0.99911,+0.01928
DFT_1026,Ti25Zr5Hf40W30,3.104187,166.58,0.99987,-0.03481
DFT_1027,Ti25Zr10Ta5Mo30W30,2.995962,193.87,0.99998,-0.01904
DFT_1028,Ti25Zr10Nb30Mo30W5,3.027618,161.66,1.00000,-0.01738
DFT_1029,Ti25Zr10V5Nb35Ta25,3.083034,140.12,0.99986,+0.00253
DFT_1030,Ti25Zr10Hf40V5Mo20,3.114851,141.54,0.99993,-0.03365
DFT_1031,Ti25Zr15V20Nb5Mo5W30,2.995728,166.05,0.99998,-0.01827
DFT_1032,Ti25Zr15Hf10V30Ta5W15,3.021627,141.74,0.99987,-0.01637
DFT_1033,Ti25Zr20Mo25W30,3.021070,175.79,0.99999,-0.02893
DFT_1034,Ti25Zr20Ta30Mo25,3.070992,150.02,0.99993,-0.01501
DFT_1035,Ti25Zr20Nb15Mo10W30,3.046029,164.59,0.99997,-0.02497
DFT_1036,Ti25Zr20V30Ta10W15,3.013558,141.90,0.99993,-0.01444
DFT_1037,Ti25Zr20V30Nb25,3.033736,122.80,0.99991,-0.01226
DFT_1038,Ti25Zr20V35Ta20,3.026871,126.69,0.99989,-0.00663
DFT_1039,Ti25Zr20Hf5Mo30W20,3.035327,165.20,0.99996,-0.03167
DFT_1040,Ti25Zr25V30Mo20,3.004694,132.68,0.99996,-0.02731
DFT_1041,Ti25Zr25Hf5Nb15Ta25W5,3.129901,134.01,0.99999,-0.04022
DFT_1042,Ti25Zr25Hf40Nb5Ta5,3.201736,96.87,0.99131,-0.02926
DFT_1043,Ti25Zr30Nb30Mo15,3.105582,126.78,0.99991,-0.02242
DFT_1044,Ti25Zr30V35Mo5W5,3.024460,121.81,0.99995,-0.02404
DFT_1045,Ti25Zr40V5Mo30,3.087267,126.02,0.99998,-0.03523
DFT_1046,Ti25Zr40Hf5V5W25,3.112924,131.65,0.99997,-0.03358
DFT_1047,Ti30Nb5Ta30Mo15W20,3.016895,182.77,0.99990,-0.00210
DFT_1048,Ti30Nb5Ta50W15,3.053258,169.02,0.99997,+0.00726
DFT_1049,Ti30Nb10Ta30W30,3.027989,182.75,0.99989,-0.00001
DFT_1050,Ti30Nb10Ta50Mo5W5,3.059160,161.51,0.99978,+0.00816
DFT_1051,Ti30Nb45Mo15W10,3.023088,165.27,0.99994,-0.00791
DFT_1052,Ti30V20Nb5Mo30W15,2.939733,185.14,0.99997,-0.01427
DFT_1053,Ti30V35Ta30W5,2.975038,154.02,0.99997,+0.00454
DFT_1054,Ti30V35Nb5W30,2.931057,179.03,0.99995,-0.00944
DFT_1055,Ti30V35Nb5Mo5W25,2.928432,177.16,0.99996,-0.01107
DFT_1056,Ti30V35Nb5Ta5Mo10W15,2.933814,170.20,0.99997,-0.01069
DFT_1057,Ti30Hf10Nb35Mo15W10,3.041794,160.81,0.99987,-0.01321
DFT_1058,Ti30Hf10V15Ta45,3.059274,142.40,0.99985,+0.03541
DFT_1059,Ti30Hf10V20Ta25W15,3.018472,158.45,0.99997,-0.00153
DFT_1060,Ti30Hf15Ta20Mo15W20,3.041087,173.35,0.99987,-0.01391
DFT_1061,Ti30Hf15Nb20Mo5W30,3.039471,172.77,0.99989,-0.01753
DFT_1062,Ti30Hf15V5Mo30W20,2.999412,179.99,0.99994,-0.02209
DFT_1063,Ti30Hf15V15Ta25Mo15,3.035572,152.23,0.99992,-0.00593
DFT_1064,Ti30Hf15V20Mo10W25,2.988925,169.88,0.99991,-0.01708
DFT_1065,Ti30Hf15V30Mo15W10,2.973332,157.48,0.99990,-0.01867
DFT_1066,Ti30Hf15V40Ta10W5,2.984417,141.17,0.99990,-0.00958
DFT_1067,Ti30Hf20Nb25Ta20W5,3.099091,147.93,0.99975,-0.00691
DFT_1068,Ti30Hf25Mo30W15,3.036051,172.27,0.99986,-0.02795
DFT_1069,Ti30Hf25Nb10Ta20Mo5W10,3.092166,158.55,0.99993,-0.01283
DFT_1070,Ti30Hf25Nb30Mo15,3.084682,148.04,0.99966,-0.01832
DFT_1071,Ti30Hf25V15Nb5Mo25,3.029468,151.93,0.99976,-0.02203
DFT_1072,Ti30Hf25V30W15,3.014600,147.07,0.99973,-0.01640
DFT_1073,Ti30Hf35V25Mo10,3.051956,139.16,0.99952,-0.01954
DFT_1074,Ti30Hf40Ta20W10,3.126779,152.35,0.99978,-0.02122
DFT_1075,Ti30Zr5V5Nb35W25,3.025649,164.63,0.99994,-0.00985
DFT_1076,Ti30Zr5Hf5Nb5Ta30Mo25,3.047008,161.92,0.99999,-0.00799
DFT_1077,Ti30Zr5Hf30V5Mo5W25,3.072218,160.77,0.99978,-0.02828
DFT_1078,Ti30Zr10Hf10Nb50,3.107267,130.20,0.99998,-0.00873
DFT_1079,Ti30Zr10Hf15V10Nb30Ta5,3.095033,123.38,0.99997,-0.00797
DFT_1080,Ti30Zr15Nb15Ta25W15,3.078827,149.53,0.99991,-0.00917
DFT_1081,Ti30Zr15Nb40W15,3.073539,143.52,0.99991,-0.01446
DFT_1082,Ti30Zr15Hf40V15,3.142208,117.16,0.99967,-0.02229
DFT_1083,Ti30Zr20Ta35W15,3.091483,146.76,0.99991,-0.01052
DFT_1084,Ti30Zr20Nb35Ta5W10,3.093820,134.64,0.99989,-0.01418
DFT_1085,Ti30Zr20V15Ta20Mo15,3.047915,136.28,0.99992,-0.01359
DFT_1086,Ti30Zr20Hf25V10Nb15,3.136227,118.41,0.99994,-0.01877
DFT_1087,Ti30Zr25Nb10Mo30W5,3.055499,142.45,0.99999,-0.03050
DFT_1088,Ti30Zr25V10Ta25W10,3.085907,132.75,0.99991,-0.01109
DFT_1089,Ti30Zr25V20Nb5Ta5Mo15,3.041390,127.55,0.99993,-0.02161
DFT_1090,Ti30Zr30Nb20Ta20,3.138589,117.17,0.99991,-0.00941
DFT_1091,Ti30Zr30V10Nb15Mo15,3.078572,122.15,0.99996,-0.02343
DFT_1092,Ti30Zr30Hf5Nb15Ta20,3.148249,118.79,0.99986,-0.01175
DFT_1093,Ti30Zr30Hf25Mo15,3.152331,114.63,0.99934,-0.03467
DFT_1094,Ti30Zr40V5Nb20W5,3.138325,110.23,0.99988,-0.01917
DFT_1095,Ti30Zr40V15W15,3.094541,118.11,0.99993,-0.02596
DFT_1096,Ti35Nb25Mo10W30,3.001098,181.09,0.99998,-0.01190
DFT_1097,Ti35Nb25Ta35W5,3.062856,153.51,0.99992,+0.00586
DFT_1098,Ti35V5Nb5Ta5Mo30W20,2.970428,188.27,0.99996,-0.01407
DFT_1099,Ti35V20Nb20Mo10W15,2.970061,164.03,1.00000,-0.01094
DFT_1100,Ti35Hf5Ta35Mo20W5,3.036464,166.06,0.99996,+0.00431
DFT_1101,Ti35Hf5V5Ta40W15,3.046600,162.79,0.99998,+0.00210
DFT_1102,Ti35Hf10V10Nb20Mo25,3.010351,152.92,0.99998,-0.01665
DFT_1103,Ti35Hf10V10Nb35W10,3.041543,145.79,0.99980,-0.00846
DFT_1104,Ti35Hf20Mo15W30,3.028591,175.96,0.99988,-0.02541
DFT_1105,Ti35Hf20V20Nb25,3.051865,131.74,0.99957,-0.00913
DFT_1106,Ti35Hf40V5Mo5W15,3.093077,152.44,0.99977,-0.02842
DFT_1107,Ti35Hf40V5Nb5Ta5Mo10,3.109240,140.96,0.99984,-0.02326
DFT_1108,Ti35Hf40V10W15,3.091023,147.88,0.99973,-0.02498
DFT_1109,Ti35Zr5V35Nb20Ta5,2.979434,134.35,0.99994,-0.01007
DFT_1110,Ti35Zr5Hf5V40Nb10Ta5,2.975113,132.10,0.99992,-0.01389
DFT_1111,Ti35Zr5Hf20Ta25W15,3.093635,154.48,0.99994,-0.01336
DFT_1112,Ti35Zr5Hf40V15Mo5,3.105926,130.40,0.99988,-0.02257
DFT_1113,Ti35Zr10Nb25Mo30,3.028411,149.94,1.00000,-0.02059
DFT_1114,Ti35Zr10Hf25Ta30,3.138314,129.56,0.99955,+0.01482
DFT_1115,Ti35Zr15Nb10Ta40,3.105185,133.55,0.99986,+0.00019
DFT_1116,Ti35Zr15Nb25Ta10Mo15,3.069876,136.62,0.99999,-0.01412
DFT_1117,Ti35Zr15Hf5V25Ta20,3.049741,118.63,0.99998,+0.03968
DFT_1118,Ti35Zr20Hf20Ta15Mo10,3.131433,129.19,1.00000,-0.02157
DFT_1119,Ti35Zr25Nb5Ta10W25,3.079144,143.80,0.99996,-0.02386
DFT_1120,Ti35Zr25Hf15Nb25,3.151050,114.16,0.99995,-0.01795
DFT_1121,Ti35Zr30Mo5W30,3.070577,145.07,0.99998,-0.03342
DFT_1122,Ti40Ta5Mo30W25,2.972895,192.34,0.99997,-0.01710
DFT_1123,Ti40Ta25Mo15W20,3.009272,176.45,0.99996,-0.00773
DFT_1124,Ti40Nb5Ta5Mo20W30,2.982714,189.50,0.99996,-0.01529
DFT_1125,Ti40Nb20Ta5Mo25W10,3.000370,168.69,0.99997,-0.01463
DFT_1126,Ti40Nb25Ta15W20,3.032649,162.53,0.99997,-0.00535
DFT_1127,Ti40Nb45Ta10Mo5,3.053908,142.05,1.00000,-0.00109
DFT_1128,Ti40V5Ta25Mo30,2.998420,165.54,0.99997,-0.00908
DFT_1129,Ti40V5Ta45Mo10,3.040030,153.84,0.99998,+0.00453
DFT_1130,Ti40V5Nb25Ta15W15,3.028034,156.81,0.99995,-0.00347
DFT_1131,Ti40V5Nb35Ta10Mo5W5,3.032748,147.85,0.99991,-0.00375
DFT_1132,Ti40V5Nb40Ta5Mo10,3.029641,144.69,0.99991,-0.00586
DFT_1133,Ti40V15Ta20Mo10W15,2.985846,165.41,0.99997,-0.00665
DFT_1134,Ti40V15Ta25W20,2.998366,163.90,0.99996,-0.00213
DFT_1135,Ti40V15Nb20Ta25,3.028658,140.51,0.99990,+0.00416
DFT_1136,Ti40V15Nb35W10,3.005757,146.81,0.99999,-0.00674
DFT_1137,Ti40V20Ta25Mo15,2.986172,153.74,0.99997,-0.00483
DFT_1138,Ti40V20Nb20Ta15Mo5,3.002116,142.83,0.99994,-0.00288
DFT_1139,Ti40V20Nb25Mo15,2.977528,147.81,0.99999,-0.01347
DFT_1140,Ti40V25Mo20W15,2.933672,170.68,1.00000,-0.01983
DFT_1141,Ti40V35Ta10Mo5W10,2.942638,154.92,1.00000,-0.01286
DFT_1142,Ti40V40Nb5W15,2.925969,155.26,1.00000,-0.01803
DFT_1143,Ti40Hf5Nb10Ta15W30,3.027969,172.14,0.99998,-0.01003
DFT_1144,Ti40Hf15Ta30Mo15,3.069072,148.59,1.00000,+0.03684
DFT_1145,Ti40Hf15Nb10Mo20W15,3.028852,162.51,0.99989,-0.02315
DFT_1146,Ti40Hf15Nb25W20,3.057472,153.97,0.99983,-0.01653
DFT_1147,Ti40Hf15Nb30Ta15,3.093366,135.06,0.99973,+0.00438
DFT_1148,Ti40Hf15V15W30,3.005467,162.74,0.99990,-0.01903
DFT_1149,Ti40Hf15V40Nb5,2.980310,129.59,0.99984,-0.01769
DFT_1150,Ti40Hf20Nb5Ta25Mo10,3.086728,148.01,0.99996,+0.01776
DFT_1151,Ti40Hf20V20Ta10W10,3.035742,140.94,0.99968,-0.01226
DFT_1152,Ti40Hf25Nb15Ta5W15,3.085073,148.20,0.99971,-0.01893
DFT_1153,Ti40Hf25V20Ta15,3.064454,129.22,0.99974,-0.00755
DFT_1154,Ti40Hf30Mo15W15,3.065628,157.65,0.99988,-0.02937
DFT_1155,Ti40Hf30Ta5Mo20W5,3.073213,151.75,0.99978,-0.02679
DFT_1156,Ti40Hf35Nb20Ta5,3.128962,133.09,0.99983,-0.01704
DFT_1157,Ti40Hf40Nb5Ta10Mo5,3.129508,136.40,0.99989,-0.02149
DFT_1158,Ti40Hf40V5Mo15,3.096480,140.37,0.99987,-0.02802
DFT_1159,Ti40Zr5Nb15Ta30Mo10,3.059363,145.57,0.99989,-0.00264
DFT_1160,Ti40Zr5V5Ta20Mo30,3.007668,157.81,1.00000,+0.03013
DFT_1161,Ti40Zr5V40Mo15,2.926821,143.88,1.00000,-0.02818
DFT_1162,Ti40Zr5Hf5Nb5Ta15W30,3.037449,166.03,0.99992,-0.01455
DFT_1163,Ti40Zr5Hf5V15Ta30Mo5,3.041964,135.71,0.99994,+0.04275
DFT_1164,Ti40Zr5Hf5V40Mo10,2.948186,135.37,1.00000,+0.00015
DFT_1165,Ti40Zr5Hf10V10Nb5Mo30,3.008033,147.62,1.00000,-0.02497
DFT_1166,Ti40Zr5Hf20Ta5W30,3.062933,159.89,0.99984,-0.02507
DFT_1167,Ti40Zr5Hf20Nb25Mo10,3.092122,137.68,0.99997,-0.01788
DFT_1168,Ti40Zr5Hf20V30Nb5,3.033258,124.62,0.99969,-0.01574
DFT_1169,Ti40Zr10Ta5Mo30W15,3.004536,166.83,0.99999,-0.02546
DFT_1170,Ti40Zr10V15Nb10W25,3.004000,153.59,0.99997,-0.01850
DFT_1171,Ti40Zr10V20Mo25W5,2.971940,150.97,0.99998,-0.02706
DFT_1172,Ti40Zr10V20Mo30,2.969477,149.12,0.99999,-0.02852
DFT_1173,Ti40Zr10Hf5V10Ta35,3.077919,127.79,0.99999,+0.03813
DFT_1174,Ti40Zr15Mo30W15,3.013183,159.95,0.99999,-0.03082
DFT_1175,Ti40Zr15Ta15W30,3.048550,157.74,0.99996,-0.01945
DFT_1176,Ti40Zr15V15Ta30,3.064642,126.75,0.99988,-0.00186
DFT_1177,Ti40Zr15V15Nb25W5,3.046761,125.41,0.99995,-0.01374
DFT_1178,Ti40Zr15V15Nb30,3.055432,119.98,0.99991,-0.01107
DFT_1179,Ti40Zr15V25W20,2.994774,142.39,0.99996,-0.02273
DFT_1180,Ti40Zr15Hf5Mo15W25,3.035020,158.00,0.99996,-0.02998
DFT_1181,Ti40Zr15Hf15Mo30,3.065035,140.37,0.99992,-0.03296
DFT_1182,Ti40Zr15Hf15Nb5Mo25,3.074722,136.89,0.99992,-0.03028
DFT_1183,Ti40Zr20Hf5Nb10Mo10W15,3.070632,139.03,0.99994,-0.02737
DFT_1184,Ti40Zr20Hf15V15Mo10,3.079095,113.48,0.99982,+0.00368
DFT_1185,Ti40Zr20Hf15V25,3.073557,113.64,0.99984,-0.01794
DFT_1186,Ti40Zr20Hf20Nb5W15,3.119348,130.04,0.99998,-0.02865
DFT_1187,Ti40Zr20Hf25W15,3.129012,128.62,0.99993,-0.03099
DFT_1188,Ti40Zr20Hf35Ta5,3.178354,105.33,0.99633,-0.02365
DFT_1189,Ti40Zr25Ta10Mo15W10,3.072988,135.50,0.99996,-0.02601
DFT_1190,Ti40Zr25Hf10Nb20Mo5,3.129153,115.25,0.99995,-0.01985
DFT_1191,Ti40Zr30Ta15Mo15,3.103456,121.76,0.99992,-0.02154
DFT_1192,Ti40Zr30Nb15W15,3.103640,123.69,0.99994,-0.02436
DFT_1193,Ti40Zr30V10Ta15Mo5,3.099853,113.90,0.99987,-0.01415
DFT_1194,Ti40Zr30V10Nb5W15,3.078634,122.36,0.99993,-0.02437
DFT_1195,Ti40Zr35Hf10V5Nb5Ta5,3.155546,103.49,0.99997,-0.01595
DFT_1196,Ti40Zr40V15Nb5,3.120905,99.23,0.99985,-0.01559
DFT_1197,Ti40Zr40Hf10V5Nb5,3.168723,97.45,0.99996,-0.01678
DFT_1198,Ti40Zr40Hf15Ta5,3.192468,94.21,0.99931,-0.01753
DFT_1199,V2Nb36Ta48W14,3.063135,185.97,0.99999,+0.01493
DFT_1200,V12Nb34Ta26Mo28,3.011946,185.48,1.00000,+0.01115
DFT_1201,V16Nb34Ta42W8,3.040119,177.52,0.99999,+0.01972
DFT_1202,V18Nb24Ta46Mo12,3.027949,178.66,0.99998,+0.01975
DFT_1203,V34Ta36Mo2W28,2.969231,209.57,0.99999,+0.02063
DFT_1204,Hf6V32Nb46Ta16,3.019781,155.42,0.99983,+0.01538
DFT_1205,Hf8Nb36Mo26W30,3.015746,205.57,0.99999,+0.02528
DFT_1206,Hf8V30Nb28Ta34,3.033544,163.83,0.99996,+0.01934
DFT_1207,Hf10V26Ta46Mo18,3.018786,175.98,0.99999,+0.01499
DFT_1208,Hf10V32Ta24Mo10W24,2.981090,196.82,0.99993,+0.00989
DFT_1209,Hf12Nb14Ta50Mo18W6,3.071789,181.78,0.99997,+0.00539
DFT_1210,Hf12Nb28Ta36Mo24,3.067303,177.94,0.99997,+0.00210
DFT_1211,Hf12Nb28Ta50Mo10,3.092625,169.56,0.99996,+0.01680
DFT_1212,Hf12V18Nb40Mo30,3.009861,173.03,0.99996,-0.00194
DFT_1213,Hf12V20Ta50Mo8W10,3.039960,176.66,0.99994,+0.01436
DFT_1214,Hf12V20Nb30Ta16Mo6W16,3.026832,176.98,0.99995,+0.00563
DFT_1215,Hf12V34Nb16Ta16W22,2.995915,178.83,0.99996,+0.00852
DFT_1216,Hf12V38Nb16Ta10Mo12W12,2.976671,175.53,0.99995,+0.00407
DFT_1217,Hf14V24Nb32Ta16Mo14,3.030558,168.27,0.99999,+0.00656
DFT_1218,Hf16V12Nb18Ta40W14,3.069384,173.44,0.99985,+0.00778
DFT_1219,Hf16V14Nb22Ta48,3.087080,163.53,0.99983,+0.01368
DFT_1220,Hf18V18Nb22Ta32Mo10,3.061723,164.17,0.99980,+0.00752
DFT_1221,Hf18V28Nb14Ta40,3.059007,163.14,0.99998,+0.01581
DFT_1222,Hf20Nb38Ta14Mo20W8,3.073367,169.02,0.99996,+0.01986
DFT_1223,Hf20V36Nb16Ta12Mo16,3.006613,161.51,0.99979,+0.00101
DFT_1224,Hf22V6Nb38Ta34,3.111988,160.83,0.99947,+0.00419
DFT_1225,Hf22V34Nb34Mo10,3.022804,153.39,0.99969,-0.00100
DFT_1226,Hf24Nb20Ta14Mo12W30,3.063907,185.08,0.99999,-0.01089
DFT_1227,Hf26Nb4Ta50Mo20,3.100398,171.81,0.99992,-0.00400
DFT_1228,Hf26V22Ta28W24,3.049566,178.93,0.99989,+0.00097
DFT_1229,Hf26V24Ta40Mo10,3.064189,161.94,0.99975,+0.00579
DFT_1230,Hf26V28Ta18Mo24W4,3.020516,172.25,0.99993,-0.00348
DFT_1231,Hf28Nb16Ta30W26,3.095549,183.58,0.99962,-0.01045
DFT_1232,Hf28Nb48Ta12W12,3.112622,170.01,0.99968,-0.01018
DFT_1233,Hf28V12Nb50W10,3.088781,160.35,0.99940,-0.00642
DFT_1234,Hf28V18Nb24Mo30,3.038460,168.40,0.99973,-0.01174
DFT_1235,Hf30Nb20Ta28Mo12W10,3.102537,176.24,0.99993,-0.01066
DFT_1236,Hf32V10Ta12Mo20W26,3.048015,185.91,0.99983,-0.01459
DFT_1237,Hf32V22Nb12Mo22W12,3.033192,172.53,0.99976,-0.01341
DFT_1238,Hf34Ta18Mo30W18,3.068972,182.74,0.99996,-0.01903
DFT_1239,Hf34V14Nb12Ta40,3.117577,163.41,0.99970,+0.00098
DFT_1240,Hf34V36Mo22W8,3.007883,166.49,0.99976,-0.01332
DFT_1241,Hf36V26Nb16Mo2W20,3.053538,166.43,0.99956,-0.01106
DFT_1242,Hf38Nb30Ta12Mo20,3.117059,179.07,0.99999,-0.01614
DFT_1243,Hf38Nb46Ta14W2,3.144158,160.80,0.99940,-0.01464
DFT_1244,Hf40Nb14Ta34Mo12,3.133383,171.10,0.99944,-0.01582
DFT_1245,Hf40Nb22Ta14W24,3.115323,180.91,0.99959,-0.02188
DFT_1246,Hf40V32Nb24Mo4,3.072231,147.65,0.99919,-0.00817
DFT_1247,Zr2Nb50Ta26Mo22,3.051373,182.82,0.99992,+0.00657
DFT_1248,Zr4V14Nb12Ta34Mo16W20,3.010986,198.01,0.99989,+0.01119
DFT_1249,Zr4V36Nb46Mo14,2.976307,165.31,0.99998,+0.00471
DFT_1250,Zr8Nb38Ta28Mo14W12,3.059479,182.51,0.99998,+0.00108
DFT_1251,Zr8Nb38Ta40Mo14,3.078051,172.94,0.99993,+0.00525
DFT_1252,Zr8Nb44Ta38W10,3.086203,172.25,0.99996,+0.00580
DFT_1253,Zr8V12Nb18Ta36Mo26,3.032140,178.40,0.99997,+0.00614
DFT_1254,Zr8V34Nb34Mo12W12,2.976711,173.09,0.99993,+0.00051
DFT_1255,Zr8Hf16Nb50Mo26,3.080504,162.66,0.99978,-0.01390
DFT_1256,Zr10V26Nb50W14,3.018593,162.59,0.99990,+0.00239
DFT_1257,Zr10V30Nb16Ta14Mo30,2.980370,174.51,0.99996,-0.00063
DFT_1258,Zr10V36Ta32W22,2.992066,179.22,0.99998,+0.01047
DFT_1259,Zr10Hf16V32Ta42,3.066715,153.69,0.99998,+0.01921
DFT_1260,Zr10Hf30Nb22Mo8W30,3.095087,172.34,0.99992,-0.02771
DFT_1261,Zr10Hf32V8Ta36Mo14,3.122094,165.92,0.99991,-0.01311
DFT_1262,Zr12Nb22Ta46W20,3.081104,179.10,0.99996,+0.00150
DFT_1263,Zr12V16Nb34Ta16Mo22,3.032796,166.46,0.99991,-0.00000
DFT_1264,Zr12V38Ta40W10,3.009531,164.17,0.99993,+0.01293
DFT_1265,Zr12Hf16V38Nb24W10,3.029134,147.75,0.99977,-0.00587
DFT_1266,Zr12Hf24Ta32Mo30W2,3.098336,172.32,0.99996,-0.01846
DFT_1267,Zr12Hf28V22Mo20W18,3.044395,169.21,0.99977,-0.02181
DFT_1268,Zr12Hf30V10Nb20Ta28,3.141383,153.79,0.99998,-0.00922
DFT_1269,Zr12Hf36Nb26Mo14W12,3.124416,166.76,0.99984,-0.03158
