DFT_ID,Alloy,SWS0,B0,R2,dSWS_center
DFT_0956,Ti20Zr10Hf30Mo30W10,3.078004,158.43,0.99987,+0.00045
DFT_0957,Ti20Zr10Hf30V20W20,3.070300,146.39,0.99987,+0.00093
DFT_0958,Ti20Zr15Ta25Mo20W20,3.041935,174.27,0.99999,+0.00029
DFT_0959,Ti20Zr15Nb35W30,3.056077,164.48,0.99997,+0.00038
DFT_0960,Ti20Zr15Nb40Ta25,3.107956,139.01,0.99997,+0.00063
DFT_0961,Ti20Zr15Nb50Mo15,3.074977,142.14,0.99997,-0.00014
DFT_0962,Ti20Zr15V15Nb30Mo20,3.028420,144.44,0.99992,-0.00010
DFT_0963,Ti20Zr15Hf10Nb45Mo10,3.103472,137.71,0.99992,+0.00086
DFT_0964,Ti20Zr15Hf10V20Ta35,3.111711,114.92,0.99996,+0.02964
DFT_0965,Ti20Zr15Hf15Nb5Ta45,3.184243,114.22,0.99995,-0.00165
DFT_0966,Ti20Zr15Hf15V40Nb10,3.030712,122.44,0.99990,+0.00089
DFT_0967,Ti20Zr15Hf30Nb5W30,3.109604,154.96,0.99855,+0.00043
DFT_0968,Ti20Zr15Hf40Nb15W10,3.158612,140.86,0.99984,+0.00033
DFT_0969,Ti20Zr20Nb15Ta20Mo25,3.071823,149.26,0.99997,+0.00048
DFT_0970,Ti20Zr20V5Ta40Mo15,3.082564,147.43,0.99998,+0.00056
DFT_0971,Ti20Zr20V15Ta15Mo30,3.024826,151.11,0.99997,+0.00036
DFT_0972,Ti20Zr20V15Nb30W15,3.053544,141.35,0.99996,+0.00050
DFT_0973,Ti20Zr20V30Nb10Mo20,2.997956,139.02,0.99997,-0.00014
DFT_0974,Ti20Zr20V40W20,2.978730,146.80,0.99998,+0.00032
DFT_0975,Ti20Zr20Hf5V5Mo30W20,3.026839,166.68,0.99998,+0.00024
DFT_0976,Ti20Zr20Hf10V20W30,3.038029,155.73,0.99955,+0.00068
DFT_0977,Ti20Zr20Hf15Ta45,3.150407,139.58,0.99996,-0.00033
DFT_0978,Ti20Zr20Hf30V20Ta10,3.128622,125.40,0.99974,+0.00088
DFT_0979,Ti20Zr25Hf15Nb20W20,3.119852,140.69,0.99985,+0.00054
DFT_0980,Ti20Zr25Hf20Mo15W20,3.101804,148.23,0.99990,+0.00034
DFT_0981,Ti20Zr25Hf25Nb15Mo15,3.143419,131.45,0.99987,+0.00034
DFT_0982,Ti20Zr25Hf40W15,3.171550,137.39,0.99991,+0.00092
DFT_0983,Ti20Zr25Hf40Nb15,3.198705,121.44,0.99988,-0.00154
DFT_0984,Ti20Zr30Ta20Mo15W15,3.087497,146.58,0.99802,+0.00055
DFT_0985,Ti20Zr30V20W30,3.039313,146.54,0.99997,+0.00031
DFT_0986,Ti20Zr30Hf20V15W15,3.115237,128.43,0.99987,+0.00085
DFT_0987,Ti20Zr35Hf15V10Ta20,3.160215,118.36,0.99994,+0.00048
DFT_0988,Ti20Zr40Mo20W20,3.087851,141.00,0.99997,+0.00012
DFT_0989,Ti20Zr40V10Ta30,3.145124,115.42,0.99994,+0.00078
DFT_0990,Ti20Zr40V15Nb25,3.126647,107.82,0.99994,+0.00064
DFT_0991,Ti20Zr40V20Nb10Ta10,3.116764,109.10,0.99992,+0.00051
DFT_0992,Ti20Zr40Hf5Ta20Mo15,3.144778,122.38,0.99999,+0.00010
DFT_0993,Ti20Zr40Hf5V5Mo30,3.099697,126.25,0.99995,+0.00021
DFT_0994,Ti20Zr40Hf5V10Nb5W20,3.112117,126.53,0.99995,+0.00040
DFT_0995,Ti20Zr40Hf20W20,3.161908,129.01,0.99993,+0.00036
DFT_0996,Ti20Zr40Hf20Ta20,3.201905,115.27,0.99999,-0.00119
DFT_0997,Ti20Zr40Hf20Nb10W10,3.180300,120.29,0.99996,-0.00019
DFT_0998,Ti20Zr40Hf25V15,3.176914,108.06,0.99987,-0.00116
DFT_0999,Ti25Nb20Ta5Mo30W20,2.990747,191.81,0.99998,+0.00026
DFT_1000,Ti25Nb30Ta20Mo15W10,3.031096,172.92,0.99999,+0.00032
DFT_1001,Ti25Nb30Ta25Mo20,3.037987,166.74,0.99999,+0.00034
DFT_1002,Ti25V20Nb10Mo15W30,2.951437,193.24,0.99998,+0.00038
DFT_1003,Ti25V20Nb35W20,2.988870,168.07,0.99996,+0.00039
DFT_1004,Ti25V30Nb20Ta5Mo20,2.954383,162.91,0.99996,+0.00003
DFT_1005,Ti25Hf5Nb25Ta25Mo10W10,3.050020,167.25,0.99998,+0.00045
DFT_1006,Ti25Hf5Nb50Ta10W10,3.064813,156.90,0.99994,+0.00067
DFT_1007,Ti25Hf5V15Nb30Ta5W20,3.012555,164.39,0.99995,+0.00038
DFT_1008,Ti25Hf5V20Nb5Ta45,3.051384,143.54,1.00000,-0.00413
DFT_1009,Ti25Hf5V35Nb10Ta25,3.006051,138.64,1.00000,-0.00897
DFT_1010,Ti25Hf10V40Nb25,2.981887,139.72,0.99988,+0.00066
DFT_1011,Ti25Hf15V5Nb10Mo15W30,3.014934,179.69,0.99997,+0.00054
DFT_1012,Ti25Hf25Ta30W20,3.089470,163.67,0.99991,+0.00006
DFT_1013,Ti25Hf25Nb20W30,3.069044,166.28,0.99991,+0.00076
DFT_1014,Ti25Hf25V20Nb25Mo5,3.058575,136.94,0.99959,+0.00123
DFT_1015,Ti25Hf25V25Mo25,3.007330,149.36,0.99996,+0.00079
DFT_1016,Ti25Hf25V25Nb5Mo15W5,3.018699,147.69,0.99994,+0.00079
DFT_1017,Ti25Hf30Nb5Ta5Mo25W10,3.065248,162.34,0.99989,+0.00074
DFT_1018,Ti25Hf35Ta20Mo20,3.100909,153.86,0.99978,+0.00110
DFT_1019,Ti25Hf35Nb20Ta10Mo10,3.117042,146.25,0.99977,+0.00115
DFT_1020,Ti25Hf35V30Nb5W5,3.054857,136.20,0.99963,+0.00133
DFT_1021,Ti25Zr5V10Ta30W30,3.017837,179.94,0.99999,+0.00051
DFT_1022,Ti25Zr5V40Mo30,2.914197,166.24,0.99996,-0.00005
DFT_1023,Ti25Zr5Hf5Nb10Ta50W5,3.101671,146.14,0.99999,+0.01153
DFT_1024,Ti25Zr5Hf10Nb35Mo20W5,3.053999,154.97,0.99995,+0.00067
DFT_1025,Ti25Zr5Hf30V10Ta30,3.119740,140.02,0.99979,+0.00175
DFT_1026,Ti25Zr5Hf40W30,3.104817,160.21,0.99979,+0.00063
DFT_1027,Ti25Zr10Ta5Mo30W30,2.996162,192.08,0.99995,+0.00020
DFT_1028,Ti25Zr10Nb30Mo30W5,3.027546,161.87,0.99998,-0.00007
DFT_1029,Ti25Zr10V5Nb35Ta25,3.083597,140.90,0.99996,+0.00056
DFT_1030,Ti25Zr10Hf40V5Mo20,3.115483,140.85,0.99976,+0.00063
DFT_1031,Ti25Zr15V20Nb5Mo5W30,2.995976,165.81,0.99995,+0.00025
DFT_1032,Ti25Zr15Hf10V30Ta5W15,3.022168,139.96,0.99998,+0.00054
DFT_1033,Ti25Zr20Mo25W30,3.021211,174.39,0.99999,+0.00014
DFT_1034,Ti25Zr20Ta30Mo25,3.071437,148.95,0.99998,+0.00044
DFT_1035,Ti25Zr20Nb15Mo10W30,3.046282,163.05,0.99998,+0.00025
DFT_1036,Ti25Zr20V30Ta10W15,3.013911,141.26,0.99999,+0.00035
DFT_1037,Ti25Zr20V30Nb25,3.034257,122.43,0.99994,+0.00052
DFT_1038,Ti25Zr20V35Ta20,3.027453,126.24,0.99995,+0.00058
DFT_1039,Ti25Zr20Hf5Mo30W20,3.035567,164.05,0.99997,+0.00024
DFT_1040,Ti25Zr25V30Mo20,3.004943,131.02,0.99996,+0.00025
DFT_1041,Ti25Zr25Hf5Nb15Ta25W5,3.129628,131.09,0.99996,-0.00027
DFT_1042,Ti25Zr25Hf40Nb5Ta5,3.199990,120.03,0.99997,-0.00175
DFT_1043,Ti25Zr30Nb30Mo15,3.106041,124.86,0.99997,+0.00046
DFT_1044,Ti25Zr30V35Mo5W5,3.024863,119.99,0.99995,+0.00040
DFT_1045,Ti25Zr40V5Mo30,3.087397,124.28,0.99997,+0.00013
DFT_1046,Ti25Zr40Hf5V5W25,3.113245,129.27,0.99995,+0.00032
DFT_1047,Ti30Nb5Ta30Mo15W20,3.017405,182.41,0.99998,+0.00051
DFT_1048,Ti30Nb5Ta50W15,3.053740,165.93,0.99404,+0.00048
DFT_1049,Ti30Nb10Ta30W30,3.028565,182.27,0.99998,+0.00058
DFT_1050,Ti30Nb10Ta50Mo5W5,3.059406,164.05,1.00000,+0.00025
DFT_1051,Ti30Nb45Mo15W10,3.023502,165.00,0.99998,+0.00041
DFT_1052,Ti30V20Nb5Mo30W15,2.940006,184.31,0.99998,+0.00027
DFT_1053,Ti30V35Ta30W5,2.975298,154.34,1.00000,+0.00026
DFT_1054,Ti30V35Nb5W30,2.931404,178.12,0.99999,+0.00035
DFT_1055,Ti30V35Nb5Mo5W25,2.928715,176.37,0.99999,+0.00028
DFT_1056,Ti30V35Nb5Ta5Mo10W15,2.934084,169.67,0.99999,+0.00027
DFT_1057,Ti30Hf10Nb35Mo15W10,3.042393,159.29,0.99996,+0.00060
DFT_1058,Ti30Hf10V15Ta45,3.059944,147.40,0.99998,+0.00067
DFT_1059,Ti30Hf10V20Ta25W15,3.018220,162.77,0.99990,-0.00025
DFT_1060,Ti30Hf15Ta20Mo15W20,3.041611,171.46,0.99999,+0.00052
DFT_1061,Ti30Hf15Nb20Mo5W30,3.039996,170.34,0.99997,+0.00052
DFT_1062,Ti30Hf15V5Mo30W20,2.999734,176.79,0.99996,+0.00032
DFT_1063,Ti30Hf15V15Ta25Mo15,3.036277,151.35,0.99998,+0.00070
DFT_1064,Ti30Hf15V20Mo10W25,2.989391,168.07,0.99991,+0.00047
DFT_1065,Ti30Hf15V30Mo15W10,2.973783,155.20,0.99997,+0.00045
DFT_1066,Ti30Hf15V40Ta10W5,2.985185,140.12,0.99994,+0.00077
DFT_1067,Ti30Hf20Nb25Ta20W5,3.100327,146.17,0.99989,+0.00124
DFT_1068,Ti30Hf25Mo30W15,3.036534,167.43,0.99995,+0.00048
DFT_1069,Ti30Hf25Nb10Ta20Mo5W10,3.092266,153.30,0.99988,+0.00010
DFT_1070,Ti30Hf25Nb30Mo15,3.085693,144.83,0.99987,+0.00101
DFT_1071,Ti30Hf25V15Nb5Mo25,3.030312,147.64,0.99990,+0.00084
DFT_1072,Ti30Hf25V30W15,3.015445,144.38,0.99988,+0.00084
DFT_1073,Ti30Hf35V25Mo10,3.053244,134.06,0.99975,+0.00129
DFT_1074,Ti30Hf40Ta20W10,3.127851,150.19,0.99977,+0.00107
DFT_1075,Ti30Zr5V5Nb35W25,3.026070,164.26,0.99999,+0.00042
DFT_1076,Ti30Zr5Hf5Nb5Ta30Mo25,3.057868,149.98,0.99999,+0.01086
DFT_1077,Ti30Zr5Hf30V5Mo5W25,3.072924,155.54,0.99989,+0.00071
DFT_1078,Ti30Zr10Hf10Nb50,3.107342,130.24,0.99992,+0.00008
DFT_1079,Ti30Zr10Hf15V10Nb30Ta5,3.094751,128.28,0.99990,-0.00028
DFT_1080,Ti30Zr15Nb15Ta25W15,3.079220,149.37,0.99995,+0.00039
DFT_1081,Ti30Zr15Nb40W15,3.074049,142.36,0.99997,+0.00051
DFT_1082,Ti30Zr15Hf40V15,3.142489,121.20,0.99977,+0.00028
DFT_1083,Ti30Zr20Ta35W15,3.092001,146.03,0.99996,+0.00052
DFT_1084,Ti30Zr20Nb35Ta5W10,3.094389,133.32,0.99998,+0.00057
DFT_1085,Ti30Zr20V15Ta20Mo15,3.048382,135.06,0.99997,+0.00047
DFT_1086,Ti30Zr20Hf25V10Nb15,3.136981,119.42,0.99985,+0.00075
DFT_1087,Ti30Zr25Nb10Mo30W5,3.055493,141.82,0.99997,-0.00001
DFT_1088,Ti30Zr25V10Ta25W10,3.086423,131.95,0.99998,+0.00052
DFT_1089,Ti30Zr25V20Nb5Ta5Mo15,3.041719,125.28,0.99991,+0.00033
DFT_1090,Ti30Zr30Nb20Ta20,3.139016,118.13,0.99996,+0.00043
DFT_1091,Ti30Zr30V10Nb15Mo15,3.078885,120.97,0.99995,+0.00031
DFT_1092,Ti30Zr30Hf5Nb15Ta20,3.148966,118.50,0.99991,+0.00072
DFT_1093,Ti30Zr30Hf25Mo15,3.152433,121.97,0.99993,+0.00010
DFT_1094,Ti30Zr40V5Nb20W5,3.138927,108.65,0.99994,+0.00060
DFT_1095,Ti30Zr40V15W15,3.094956,116.26,0.99995,+0.00042
DFT_1096,Ti35Nb25Mo10W30,3.001350,179.46,0.99995,+0.00025
DFT_1097,Ti35Nb25Ta35W5,3.063318,154.40,0.99998,+0.00046
DFT_1098,Ti35V5Nb5Ta5Mo30W20,2.970770,186.87,0.99999,+0.00034
DFT_1099,Ti35V20Nb20Mo10W15,2.969962,163.70,0.99998,-0.00010
DFT_1100,Ti35Hf5Ta35Mo20W5,3.046988,155.14,0.99999,+0.01052
DFT_1101,Ti35Hf5V5Ta40W15,3.057323,152.32,0.99999,+0.01072
DFT_1102,Ti35Hf10V10Nb20Mo25,3.010518,152.00,0.99997,+0.00017
DFT_1103,Ti35Hf10V10Nb35W10,3.042285,144.66,0.99996,+0.00074
DFT_1104,Ti35Hf20Mo15W30,3.029060,171.94,0.99996,+0.00047
DFT_1105,Ti35Hf20V20Nb25,3.053093,129.61,0.99980,+0.00123
DFT_1106,Ti35Hf40V5Mo5W15,3.094010,146.83,0.99974,+0.00093
DFT_1107,Ti35Hf40V5Nb5Ta5Mo10,3.110234,138.83,0.99974,+0.00099
DFT_1108,Ti35Hf40V10W15,3.092137,144.48,0.99982,+0.00111
DFT_1109,Ti35Zr5V35Nb20Ta5,2.979726,133.67,0.99998,+0.00029
DFT_1110,Ti35Zr5Hf5V40Nb10Ta5,2.975840,131.19,0.99996,+0.00073
DFT_1111,Ti35Zr5Hf20Ta25W15,3.093667,149.10,0.99991,+0.00003
DFT_1112,Ti35Zr5Hf40V15Mo5,3.106796,129.43,0.99979,+0.00087
DFT_1113,Ti35Zr10Nb25Mo30,3.028342,149.95,0.99997,-0.00007
DFT_1114,Ti35Zr10Hf25Ta30,3.140490,136.69,0.99997,+0.00218
DFT_1115,Ti35Zr15Nb10Ta40,3.105856,133.60,0.99996,+0.00067
DFT_1116,Ti35Zr15Nb25Ta10Mo15,3.069943,136.48,0.99995,+0.00007
DFT_1117,Ti35Zr15Hf5V25Ta20,3.049215,122.99,0.99996,-0.00053
DFT_1118,Ti35Zr20Hf20Ta15Mo10,3.131390,127.64,0.99990,-0.00004
DFT_1119,Ti35Zr25Nb5Ta10W25,3.079269,143.84,0.99866,+0.00013
DFT_1120,Ti35Zr25Hf15Nb25,3.151461,115.46,0.99993,+0.00041
DFT_1121,Ti35Zr30Mo5W30,3.070759,143.08,0.99997,+0.00018
DFT_1122,Ti40Ta5Mo30W25,2.973178,191.57,0.99994,+0.00028
DFT_1123,Ti40Ta25Mo15W20,3.009636,175.66,0.99998,+0.00036
DFT_1124,Ti40Nb5Ta5Mo20W30,2.983025,189.06,0.99996,+0.00031
DFT_1125,Ti40Nb20Ta5Mo25W10,3.000624,168.17,0.99999,+0.00025
DFT_1126,Ti40Nb25Ta15W20,3.033111,162.04,0.99989,+0.00046
DFT_1127,Ti40Nb45Ta10Mo5,3.053796,141.99,0.99995,-0.00011
DFT_1128,Ti40V5Ta25Mo30,2.998685,164.98,0.99999,+0.00027
DFT_1129,Ti40V5Ta45Mo10,3.040313,153.20,0.99988,+0.00028
DFT_1130,Ti40V5Nb25Ta15W15,3.028378,156.97,0.99999,+0.00034
DFT_1131,Ti40V5Nb35Ta10Mo5W5,3.033282,148.32,0.99995,+0.00053
DFT_1132,Ti40V5Nb40Ta5Mo10,3.030138,144.55,0.99994,+0.00050
DFT_1133,Ti40V15Ta20Mo10W15,2.986149,164.78,0.99999,+0.00030
DFT_1134,Ti40V15Ta25W20,2.998659,163.99,0.99998,+0.00029
DFT_1135,Ti40V15Nb20Ta25,3.029308,141.17,0.99998,+0.00065
DFT_1136,Ti40V15Nb35W10,3.005778,147.19,0.99992,+0.00002
DFT_1137,Ti40V20Ta25Mo15,2.986446,153.69,0.99998,+0.00027
DFT_1138,Ti40V20Nb20Ta15Mo5,3.002519,143.19,0.99997,+0.00040
DFT_1139,Ti40V20Nb25Mo15,2.977583,148.58,0.99995,+0.00005
DFT_1140,Ti40V25Mo20W15,2.933628,170.07,0.99996,-0.00004
DFT_1141,Ti40V35Ta10Mo5W10,2.942665,154.42,0.99998,+0.00003
DFT_1142,Ti40V40Nb5W15,2.926013,154.70,0.99999,+0.00004
DFT_1143,Ti40Hf5Nb10Ta15W30,3.028023,169.51,0.99999,+0.00005
DFT_1144,Ti40Hf15Ta30Mo15,3.068794,148.86,0.99995,-0.00028
DFT_1145,Ti40Hf15Nb10Mo20W15,3.029341,159.37,0.99993,+0.00049
DFT_1146,Ti40Hf15Nb25W20,3.058154,151.71,0.99993,+0.00068
DFT_1147,Ti40Hf15Nb30Ta15,3.094437,135.14,0.99986,+0.00107
DFT_1148,Ti40Hf15V15W30,3.005932,160.82,0.99988,+0.00047
DFT_1149,Ti40Hf15V40Nb5,2.980919,126.73,0.99987,+0.00061
DFT_1150,Ti40Hf20Nb5Ta25Mo10,3.086923,144.03,0.99989,+0.00019
DFT_1151,Ti40Hf20V20Ta10W10,3.036753,139.05,0.99994,+0.00101
DFT_1152,Ti40Hf25Nb15Ta5W15,3.086226,145.21,0.99988,+0.00115
DFT_1153,Ti40Hf25V20Ta15,3.065100,132.21,0.99989,+0.00065
DFT_1154,Ti40Hf30Mo15W15,3.066393,152.91,0.99986,+0.00076
DFT_1155,Ti40Hf30Ta5Mo20W5,3.073972,147.02,0.99986,+0.00076
DFT_1156,Ti40Hf35Nb20Ta5,3.129925,133.53,0.99979,+0.00096
DFT_1157,Ti40Hf40Nb5Ta10Mo5,3.130426,135.89,0.99984,+0.00092
DFT_1158,Ti40Hf40V5Mo15,3.097367,137.48,0.99974,+0.00089
DFT_1159,Ti40Zr5Nb15Ta30Mo10,3.059921,145.67,0.99997,+0.00056
DFT_1160,Ti40Zr5V5Ta20Mo30,3.007411,157.97,0.99999,-0.00026
DFT_1161,Ti40Zr5V40Mo15,2.926741,144.17,0.99997,-0.00008
DFT_1162,Ti40Zr5Hf5Nb5Ta15W30,3.037905,164.10,0.99999,+0.00046
DFT_1163,Ti40Zr5Hf5V15Ta30Mo5,3.042893,135.18,1.00000,+0.00093
DFT_1164,Ti40Zr5Hf5V40Mo10,2.947999,135.61,0.99998,-0.00019
DFT_1165,Ti40Zr5Hf10V10Nb5Mo30,3.007848,147.61,0.99996,-0.00019
DFT_1166,Ti40Zr5Hf20Ta5W30,3.063546,155.89,0.99993,+0.00061
DFT_1167,Ti40Zr5Hf20Nb25Mo10,3.091981,133.84,0.99971,-0.00014
DFT_1168,Ti40Zr5Hf20V30Nb5,3.034193,122.53,0.99986,+0.00093
DFT_1169,Ti40Zr10Ta5Mo30W15,3.004690,165.74,0.99999,+0.00015
DFT_1170,Ti40Zr10V15Nb10W25,3.004274,153.29,0.99996,+0.00027
DFT_1171,Ti40Zr10V20Mo25W5,2.972127,149.58,0.99998,+0.00019
DFT_1172,Ti40Zr10V20Mo30,2.969631,147.60,0.99994,+0.00015
DFT_1173,Ti40Zr10Hf5V10Ta35,3.078101,132.70,1.00000,-0.01357
DFT_1174,Ti40Zr15Mo30W15,3.013298,158.45,0.99999,+0.00011
DFT_1175,Ti40Zr15Ta15W30,3.048846,156.36,0.99998,+0.00030
DFT_1176,Ti40Zr15V15Ta30,3.065211,126.43,0.99995,+0.00057
DFT_1177,Ti40Zr15V15Nb25W5,3.047155,124.05,0.99993,+0.00039
DFT_1178,Ti40Zr15V15Nb30,3.055868,118.88,0.99989,+0.00044
DFT_1179,Ti40Zr15V25W20,2.995090,140.76,0.99997,+0.00032
DFT_1180,Ti40Zr15Hf5Mo15W25,3.035259,155.57,0.99998,+0.00024
DFT_1181,Ti40Zr15Hf15Mo30,3.065469,136.92,0.99993,+0.00043
DFT_1182,Ti40Zr15Hf15Nb5Mo25,3.075220,133.67,0.99989,+0.00050
DFT_1183,Ti40Zr20Hf5Nb10Mo10W15,3.071007,136.93,0.99995,+0.00038
DFT_1184,Ti40Zr20Hf15V15Mo10,3.079431,119.17,0.99984,+0.00034
DFT_1185,Ti40Zr20Hf15V25,3.074212,111.63,0.99993,+0.00065
DFT_1186,Ti40Zr20Hf20Nb5W15,3.120041,129.19,0.99987,+0.00069
DFT_1187,Ti40Zr20Hf25W15,3.129481,129.46,0.99983,+0.00047
DFT_1188,Ti40Zr20Hf35Ta5,3.176940,119.60,0.99998,-0.00141
DFT_1189,Ti40Zr25Ta10Mo15W10,3.073327,133.71,0.99995,+0.00034
DFT_1190,Ti40Zr25Hf10Nb20Mo5,3.129829,115.10,0.99991,+0.00068
DFT_1191,Ti40Zr30Ta15Mo15,3.103934,120.01,0.99997,+0.00048
DFT_1192,Ti40Zr30Nb15W15,3.104064,121.97,0.99996,+0.00042
DFT_1193,Ti40Zr30V10Ta15Mo5,3.100473,113.04,0.99995,+0.00062
DFT_1194,Ti40Zr30V10Nb5W15,3.079063,120.60,0.99995,+0.00043
DFT_1195,Ti40Zr35Hf10V5Nb5Ta5,3.155865,104.17,0.99999,+0.00032
DFT_1196,Ti40Zr40V15Nb5,3.121557,98.73,0.99996,+0.00065
DFT_1197,Ti40Zr40Hf10V5Nb5,3.168907,98.70,0.99991,+0.00018
DFT_1198,Ti40Zr40Hf15Ta5,3.191575,103.08,0.99996,-0.00089
DFT_1199,V2Nb36Ta48W14,3.063412,185.63,0.99998,+0.00028
DFT_1200,V12Nb34Ta26Mo28,3.012078,185.91,1.00000,+0.00013
DFT_1201,V16Nb34Ta42W8,3.039980,179.23,0.99999,-0.00014
DFT_1202,V18Nb24Ta46Mo12,3.027882,180.16,0.99999,-0.00007
DFT_1203,V34Ta36Mo2W28,2.969107,210.68,0.99995,-0.00012
DFT_1204,Hf6V32Nb46Ta16,3.020575,157.70,0.99992,+0.00079
DFT_1205,Hf8Nb36Mo26W30,3.015363,212.43,0.99997,-0.00038
DFT_1206,Hf8V30Nb28Ta34,3.050496,148.34,1.00000,+0.01695
DFT_1207,Hf10V26Ta46Mo18,3.025545,141.47,0.99953,+0.00676
DFT_1208,Hf10V32Ta24Mo10W24,2.981482,195.52,0.99991,+0.00039
DFT_1209,Hf12Nb14Ta50Mo18W6,3.071903,182.82,0.99998,+0.00011
DFT_1210,Hf12Nb28Ta36Mo24,3.067444,180.93,1.00000,+0.00014
DFT_1211,Hf12Nb28Ta50Mo10,3.092917,176.27,1.00000,+0.00029
DFT_1212,Hf12V18Nb40Mo30,3.010094,174.97,0.99998,+0.00023
DFT_1213,Hf12V20Ta50Mo8W10,3.040604,176.82,0.99997,+0.00064
DFT_1214,Hf12V20Nb30Ta16Mo6W16,3.027245,177.93,1.00000,+0.00041
DFT_1215,Hf12V34Nb16Ta16W22,2.996068,177.41,0.99997,+0.00015
DFT_1216,Hf12V38Nb16Ta10Mo12W12,2.977034,176.06,0.99998,+0.00036
DFT_1217,Hf14V24Nb32Ta16Mo14,3.030382,164.98,0.99997,-0.00018
DFT_1218,Hf16V12Nb18Ta40W14,3.070108,175.41,0.99997,+0.00072
DFT_1219,Hf16V14Nb22Ta48,3.087858,165.50,0.99983,+0.00078
DFT_1220,Hf18V18Nb22Ta32Mo10,3.062480,165.25,0.99998,+0.00076
DFT_1221,Hf18V28Nb14Ta40,3.102272,126.83,0.99999,+0.02123
DFT_1222,Hf20Nb38Ta14Mo20W8,3.073126,177.87,0.99994,-0.00024
DFT_1223,Hf20V36Nb16Ta12Mo16,3.007329,162.15,0.99993,+0.00072
DFT_1224,Hf22V6Nb38Ta34,3.113390,161.70,0.99986,+0.00140
DFT_1225,Hf22V34Nb34Mo10,3.023753,152.78,0.99994,+0.00095
DFT_1226,Hf24Nb20Ta14Mo12W30,3.063733,189.68,0.99995,-0.00017
DFT_1227,Hf26Nb4Ta50Mo20,3.100803,174.13,0.99995,+0.00041
DFT_1228,Hf26V22Ta28W24,3.049925,174.95,0.99998,+0.00036
DFT_1229,Hf26V24Ta40Mo10,3.063888,144.48,0.99839,-0.00030
DFT_1230,Hf26V28Ta18Mo24W4,3.020800,168.12,0.99990,+0.00028
DFT_1231,Hf28Nb16Ta30W26,3.096578,180.55,0.99990,+0.00103
DFT_1232,Hf28Nb48Ta12W12,3.114074,167.54,0.99984,+0.00145
DFT_1233,Hf28V12Nb50W10,3.090133,158.50,0.99985,+0.00135
DFT_1234,Hf28V18Nb24Mo30,3.039318,166.21,0.99989,+0.00086
DFT_1235,Hf30Nb20Ta28Mo12W10,3.102960,171.32,0.99999,+0.00042
DFT_1236,Hf32V10Ta12Mo20W26,3.048550,186.35,0.99988,+0.00054
DFT_1237,Hf32V22Nb12Mo22W12,3.034012,169.66,0.99992,+0.00082
DFT_1238,Hf34Ta18Mo30W18,3.068996,186.37,0.99991,+0.00002
DFT_1239,Hf34V14Nb12Ta40,3.118096,158.06,0.99994,+0.00052
DFT_1240,Hf34V36Mo22W8,3.008665,164.92,0.99988,+0.00078
DFT_1241,Hf36V26Nb16Mo2W20,3.054650,164.10,0.99981,+0.00111
DFT_1242,Hf38Nb30Ta12Mo20,3.115358,166.21,0.99976,-0.00170
DFT_1243,Hf38Nb46Ta14W2,3.145844,155.04,0.99977,+0.00169
DFT_1244,Hf40Nb14Ta34Mo12,3.134835,166.14,0.99990,+0.00145
DFT_1245,Hf40Nb22Ta14W24,3.233920,97.62,0.99999,+0.05620
DFT_1246,Hf40V32Nb24Mo4,3.073742,145.27,0.99981,+0.00151
DFT_1247,Zr2Nb50Ta26Mo22,3.051746,186.30,0.99998,+0.00037
DFT_1248,Zr4V14Nb12Ta34Mo16W20,3.011630,198.56,0.99995,+0.00064
DFT_1249,Zr4V36Nb46Mo14,2.976261,167.17,0.99999,-0.00005
DFT_1250,Zr8Nb38Ta28Mo14W12,3.059704,182.74,1.00000,+0.00023
DFT_1251,Zr8Nb38Ta40Mo14,3.078471,174.21,0.99999,+0.00042
DFT_1252,Zr8Nb44Ta38W10,3.086463,173.30,0.99999,+0.00026
DFT_1253,Zr8V12Nb18Ta36Mo26,3.032425,178.52,0.99999,+0.00029
DFT_1254,Zr8V34Nb34Mo12W12,2.977170,173.47,0.99994,+0.00046
DFT_1255,Zr8Hf16Nb50Mo26,3.081143,163.75,0.99989,+0.00064
DFT_1256,Zr10V26Nb50W14,3.019104,163.52,0.99998,+0.00051
DFT_1257,Zr10V30Nb16Ta14Mo30,2.980733,174.43,1.00000,+0.00036
DFT_1258,Zr10V36Ta32W22,2.992272,179.59,0.99997,+0.00021
DFT_1259,Zr10Hf16V32Ta42,3.107685,120.69,0.99997,+0.01997
DFT_1260,Zr10Hf30Nb22Mo8W30,3.095313,174.37,0.99958,+0.00023
DFT_1261,Zr10Hf32V8Ta36Mo14,3.121782,165.52,0.99744,-0.00031
DFT_1262,Zr12Nb22Ta46W20,3.081410,179.52,1.00000,+0.00031
DFT_1263,Zr12V16Nb34Ta16Mo22,3.033297,166.90,0.99996,+0.00050
DFT_1264,Zr12V38Ta40W10,3.009942,166.85,0.99994,+0.00041
DFT_1265,Zr12Hf16V38Nb24W10,3.029982,145.04,0.99935,+0.00085
DFT_1266,Zr12Hf24Ta32Mo30W2,3.098526,167.17,0.99997,+0.00019
DFT_1267,Zr12Hf28V22Mo20W18,3.045139,164.73,0.99991,+0.00074
DFT_1268,Zr12Hf30V10Nb20Ta28,3.141733,147.32,0.99986,+0.00035
DFT_1269,Zr12Hf36Nb26Mo14W12,3.125224,160.90,0.99978,+0.00081
